Date,country,Province/State,Lat,Long,Confirmed,Recovered,Deaths
2020/4/12,Bhutan,,27.5142,90.4336,5,2,0
2020/4/13,Bhutan,,27.5142,90.4336,5,2,0
2020/4/14,Bhutan,,27.5142,90.4336,5,2,0
2020/4/15,Bhutan,,27.5142,90.4336,5,2,0
2020/4/16,Bhutan,,27.5142,90.4336,5,2,0
2020/4/17,Bhutan,,27.5142,90.4336,5,2,0
2020/4/18,Bhutan,,27.5142,90.4336,5,2,0
2020/4/19,Bhutan,,27.5142,90.4336,5,2,0
2020/4/20,Bhutan,,27.5142,90.4336,5,2,0
2020/4/21,Bhutan,,27.5142,90.4336,6,2,0
2020/4/22,Bhutan,,27.5142,90.4336,6,2,0
2020/4/23,Bhutan,,27.5142,90.4336,7,3,0
2020/4/24,Bhutan,,27.5142,90.4336,7,3,0
2020/4/25,Bhutan,,27.5142,90.4336,7,3,0
2020/4/26,Bhutan,,27.5142,90.4336,7,4,0
2020/4/27,Bhutan,,27.5142,90.4336,7,4,0
2020/4/28,Bhutan,,27.5142,90.4336,7,5,0
2020/4/29,Bhutan,,27.5142,90.4336,7,5,0
2020/4/30,Bhutan,,27.5142,90.4336,7,5,0
2020/5/1,Bhutan,,27.5142,90.4336,7,5,0
2020/5/2,Bhutan,,27.5142,90.4336,7,5,0
2020/5/3,Bhutan,,27.5142,90.4336,7,5,0
2020/5/4,Bhutan,,27.5142,90.4336,7,5,0
2020/5/5,Bhutan,,27.5142,90.4336,7,5,0
2020/5/6,Bhutan,,27.5142,90.4336,7,5,0
2020/5/7,Bhutan,,27.5142,90.4336,7,5,0
2020/5/8,Bhutan,,27.5142,90.4336,7,5,0
2020/5/9,Bhutan,,27.5142,90.4336,7,5,0
2020/5/10,Bhutan,,27.5142,90.4336,7,5,0
2020/5/11,Bhutan,,27.5142,90.4336,9,5,0
2020/5/12,Bhutan,,27.5142,90.4336,11,5,0
2020/5/13,Bhutan,,27.5142,90.4336,15,5,0
2020/5/14,Bhutan,,27.5142,90.4336,20,5,0
2020/5/15,Bhutan,,27.5142,90.4336,21,5,0
2020/5/16,Bhutan,,27.5142,90.4336,21,5,0
2020/5/17,Bhutan,,27.5142,90.4336,21,5,0
2020/5/18,Bhutan,,27.5142,90.4336,21,5,0
2020/5/19,Bhutan,,27.5142,90.4336,21,5,0
2020/5/20,Bhutan,,27.5142,90.4336,21,5,0
2020/5/21,Bhutan,,27.5142,90.4336,21,6,0
2020/5/22,Bhutan,,27.5142,90.4336,21,6,0
2020/5/23,Bhutan,,27.5142,90.4336,24,6,0
2020/5/24,Bhutan,,27.5142,90.4336,24,6,0
2020/5/25,Bhutan,,27.5142,90.4336,27,6,0
2020/5/26,Bhutan,,27.5142,90.4336,27,6,0
2020/5/27,Bhutan,,27.5142,90.4336,28,6,0
2020/5/28,Bhutan,,27.5142,90.4336,31,6,0
2020/5/29,Bhutan,,27.5142,90.4336,31,6,0
2020/5/30,Bhutan,,27.5142,90.4336,33,6,0
2020/5/31,Bhutan,,27.5142,90.4336,43,6,0
2020/6/1,Bhutan,,27.5142,90.4336,43,6,0
2020/6/2,Bhutan,,27.5142,90.4336,47,9,0
2020/6/3,Bhutan,,27.5142,90.4336,47,9,0
2020/6/4,Bhutan,,27.5142,90.4336,47,9,0
2020/6/5,Bhutan,,27.5142,90.4336,48,11,0
2020/6/6,Bhutan,,27.5142,90.4336,48,11,0
2020/6/7,Bhutan,,27.5142,90.4336,59,11,0
2020/6/8,Bhutan,,27.5142,90.4336,59,14,0
2020/6/9,Bhutan,,27.5142,90.4336,59,17,0
2020/6/10,Bhutan,,27.5142,90.4336,59,18,0
2020/6/11,Bhutan,,27.5142,90.4336,62,19,0
2020/6/12,Bhutan,,27.5142,90.4336,62,19,0
2020/6/13,Bhutan,,27.5142,90.4336,66,21,0
2020/6/14,Bhutan,,27.5142,90.4336,66,21,0
2020/6/15,Bhutan,,27.5142,90.4336,67,22,0
2020/6/16,Bhutan,,27.5142,90.4336,67,24,0
2020/6/17,Bhutan,,27.5142,90.4336,67,24,0
2020/6/18,Bhutan,,27.5142,90.4336,67,25,0
2020/6/19,Bhutan,,27.5142,90.4336,68,28,0
2020/6/20,Bhutan,,27.5142,90.4336,68,30,0
2020/6/21,Bhutan,,27.5142,90.4336,68,30,0
2020/6/22,Bhutan,,27.5142,90.4336,68,32,0
2020/6/23,Bhutan,,27.5142,90.4336,70,34,0
2020/6/24,Bhutan,,27.5142,90.4336,70,34,0
2020/6/25,Bhutan,,27.5142,90.4336,70,34,0
2020/6/26,Bhutan,,27.5142,90.4336,70,38,0
2020/6/27,Bhutan,,27.5142,90.4336,75,38,0
2020/6/28,Bhutan,,27.5142,90.4336,76,38,0
2020/6/29,Bhutan,,27.5142,90.4336,77,44,0
2020/6/30,Bhutan,,27.5142,90.4336,77,48,0
2020/7/1,Bhutan,,27.5142,90.4336,77,50,0
2020/7/2,Bhutan,,27.5142,90.4336,77,50,0
2020/7/3,Bhutan,,27.5142,90.4336,77,50,0
2020/7/4,Bhutan,,27.5142,90.4336,78,51,0
2020/7/5,Bhutan,,27.5142,90.4336,80,53,0
2020/7/6,Bhutan,,27.5142,90.4336,80,53,0
2020/1/22,Bolivia,,-16.2902,-63.5887,0,0,0
2020/1/23,Bolivia,,-16.2902,-63.5887,0,0,0
2020/1/24,Bolivia,,-16.2902,-63.5887,0,0,0
2020/1/25,Bolivia,,-16.2902,-63.5887,0,0,0
2020/1/26,Bolivia,,-16.2902,-63.5887,0,0,0
2020/1/27,Bolivia,,-16.2902,-63.5887,0,0,0
2020/1/28,Bolivia,,-16.2902,-63.5887,0,0,0
2020/1/29,Bolivia,,-16.2902,-63.5887,0,0,0
2020/1/30,Bolivia,,-16.2902,-63.5887,0,0,0
2020/1/31,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/1,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/2,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/3,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/4,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/5,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/6,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/7,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/8,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/9,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/10,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/11,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/12,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/13,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/14,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/15,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/16,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/17,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/18,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/19,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/20,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/21,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/22,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/23,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/24,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/25,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/26,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/27,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/28,Bolivia,,-16.2902,-63.5887,0,0,0
2020/2/29,Bolivia,,-16.2902,-63.5887,0,0,0
2020/3/1,Bolivia,,-16.2902,-63.5887,0,0,0
2020/3/2,Bolivia,,-16.2902,-63.5887,0,0,0
2020/3/3,Bolivia,,-16.2902,-63.5887,0,0,0
2020/3/4,Bolivia,,-16.2902,-63.5887,0,0,0
2020/3/5,Bolivia,,-16.2902,-63.5887,0,0,0
2020/3/6,Bolivia,,-16.2902,-63.5887,0,0,0
2020/3/7,Bolivia,,-16.2902,-63.5887,0,0,0
2020/3/8,Bolivia,,-16.2902,-63.5887,0,0,0
2020/3/9,Bolivia,,-16.2902,-63.5887,0,0,0
2020/3/10,Bolivia,,-16.2902,-63.5887,0,0,0
2020/3/11,Bolivia,,-16.2902,-63.5887,2,0,0
2020/3/12,Bolivia,,-16.2902,-63.5887,2,0,0
2020/3/13,Bolivia,,-16.2902,-63.5887,3,0,0
2020/3/14,Bolivia,,-16.2902,-63.5887,10,0,0
2020/3/15,Bolivia,,-16.2902,-63.5887,10,0,0
2020/3/16,Bolivia,,-16.2902,-63.5887,11,0,0
2020/3/17,Bolivia,,-16.2902,-63.5887,11,0,0
2020/3/18,Bolivia,,-16.2902,-63.5887,12,0,0
2020/3/19,Bolivia,,-16.2902,-63.5887,12,0,0
2020/3/20,Bolivia,,-16.2902,-63.5887,15,0,0
2020/3/21,Bolivia,,-16.2902,-63.5887,19,0,0
2020/3/22,Bolivia,,-16.2902,-63.5887,24,0,0
2020/3/23,Bolivia,,-16.2902,-63.5887,27,0,0
2020/3/24,Bolivia,,-16.2902,-63.5887,29,0,0
2020/3/25,Bolivia,,-16.2902,-63.5887,32,0,0
2020/3/26,Bolivia,,-16.2902,-63.5887,43,0,0
2020/3/27,Bolivia,,-16.2902,-63.5887,61,0,0
2020/3/28,Bolivia,,-16.2902,-63.5887,74,0,0
2020/3/29,Bolivia,,-16.2902,-63.5887,81,0,1
2020/3/30,Bolivia,,-16.2902,-63.5887,97,0,4
2020/3/31,Bolivia,,-16.2902,-63.5887,107,0,6
2020/4/1,Bolivia,,-16.2902,-63.5887,115,1,7
2020/4/2,Bolivia,,-16.2902,-63.5887,123,1,8
2020/4/3,Bolivia,,-16.2902,-63.5887,132,1,9
2020/4/4,Bolivia,,-16.2902,-63.5887,139,1,10
2020/4/5,Bolivia,,-16.2902,-63.5887,157,2,10
2020/4/6,Bolivia,,-16.2902,-63.5887,183,2,11
2020/4/7,Bolivia,,-16.2902,-63.5887,194,2,14
2020/4/8,Bolivia,,-16.2902,-63.5887,210,2,15
2020/4/9,Bolivia,,-16.2902,-63.5887,264,2,18
2020/4/10,Bolivia,,-16.2902,-63.5887,268,2,19
2020/4/11,Bolivia,,-16.2902,-63.5887,275,2,20
2020/4/12,Bolivia,,-16.2902,-63.5887,300,2,24
2020/4/13,Bolivia,,-16.2902,-63.5887,330,2,27
2020/4/14,Bolivia,,-16.2902,-63.5887,354,6,28
2020/4/15,Bolivia,,-16.2902,-63.5887,397,7,28
2020/4/16,Bolivia,,-16.2902,-63.5887,441,14,29
2020/4/17,Bolivia,,-16.2902,-63.5887,465,26,31
2020/4/18,Bolivia,,-16.2902,-63.5887,493,31,31
2020/4/19,Bolivia,,-16.2902,-63.5887,520,31,32
2020/4/20,Bolivia,,-16.2902,-63.5887,564,31,33
2020/4/21,Bolivia,,-16.2902,-63.5887,598,37,34
2020/4/22,Bolivia,,-16.2902,-63.5887,609,44,37
2020/4/23,Bolivia,,-16.2902,-63.5887,703,44,43
2020/4/24,Bolivia,,-16.2902,-63.5887,807,54,44
2020/4/25,Bolivia,,-16.2902,-63.5887,866,54,46
2020/4/26,Bolivia,,-16.2902,-63.5887,950,80,50
2020/4/27,Bolivia,,-16.2902,-63.5887,1014,98,53
2020/4/28,Bolivia,,-16.2902,-63.5887,1053,110,55
2020/4/29,Bolivia,,-16.2902,-63.5887,1110,117,59
2020/4/30,Bolivia,,-16.2902,-63.5887,1167,132,62
2020/5/1,Bolivia,,-16.2902,-63.5887,1229,134,66
2020/5/2,Bolivia,,-16.2902,-63.5887,1470,159,71
2020/5/3,Bolivia,,-16.2902,-63.5887,1594,166,76
2020/5/4,Bolivia,,-16.2902,-63.5887,1681,174,82
2020/5/5,Bolivia,,-16.2902,-63.5887,1802,187,86
2020/5/6,Bolivia,,-16.2902,-63.5887,1886,198,91
2020/5/7,Bolivia,,-16.2902,-63.5887,2081,219,102
2020/5/8,Bolivia,,-16.2902,-63.5887,2266,237,106
2020/5/9,Bolivia,,-16.2902,-63.5887,2437,258,114
2020/5/10,Bolivia,,-16.2902,-63.5887,2556,273,118
2020/5/11,Bolivia,,-16.2902,-63.5887,2831,299,122
2020/5/12,Bolivia,,-16.2902,-63.5887,2964,313,128
2020/5/13,Bolivia,,-16.2902,-63.5887,3148,339,142
2020/5/14,Bolivia,,-16.2902,-63.5887,3372,356,152
2020/5/15,Bolivia,,-16.2902,-63.5887,3577,434,164
2020/5/16,Bolivia,,-16.2902,-63.5887,3826,473,165
2020/5/17,Bolivia,,-16.2902,-63.5887,4088,493,169
2020/5/18,Bolivia,,-16.2902,-63.5887,4263,503,174
2020/5/19,Bolivia,,-16.2902,-63.5887,4481,533,189
2020/5/20,Bolivia,,-16.2902,-63.5887,4919,553,199
2020/5/21,Bolivia,,-16.2902,-63.5887,5187,561,215
2020/5/22,Bolivia,,-16.2902,-63.5887,5579,575,230
2020/5/23,Bolivia,,-16.2902,-63.5887,5915,609,240
2020/5/24,Bolivia,,-16.2902,-63.5887,6263,629,250
2020/5/25,Bolivia,,-16.2902,-63.5887,6660,647,261
2020/5/26,Bolivia,,-16.2902,-63.5887,7136,677,274
2020/5/27,Bolivia,,-16.2902,-63.5887,7768,689,280
2020/5/28,Bolivia,,-16.2902,-63.5887,8387,738,293
2020/5/29,Bolivia,,-16.2902,-63.5887,8731,749,300
2020/5/30,Bolivia,,-16.2902,-63.5887,9592,889,310
2020/5/31,Bolivia,,-16.2902,-63.5887,9982,968,313
2020/6/1,Bolivia,,-16.2902,-63.5887,10531,1137,343
2020/6/2,Bolivia,,-16.2902,-63.5887,10991,1298,376
2020/6/3,Bolivia,,-16.2902,-63.5887,11638,1507,400
2020/6/4,Bolivia,,-16.2902,-63.5887,12245,1658,415
2020/6/5,Bolivia,,-16.2902,-63.5887,12728,1739,427
2020/6/6,Bolivia,,-16.2902,-63.5887,13358,1902,454
2020/6/7,Bolivia,,-16.2902,-63.5887,13643,2086,465
2020/6/8,Bolivia,,-16.2902,-63.5887,13949,2159,475
2020/6/9,Bolivia,,-16.2902,-63.5887,14644,2190,487
2020/6/10,Bolivia,,-16.2902,-63.5887,15281,2261,512
2020/6/11,Bolivia,,-16.2902,-63.5887,16165,2372,533
2020/6/12,Bolivia,,-16.2902,-63.5887,16929,2431,559
2020/6/13,Bolivia,,-16.2902,-63.5887,17842,2768,585
2020/6/14,Bolivia,,-16.2902,-63.5887,18459,3113,611
2020/6/15,Bolivia,,-16.2902,-63.5887,19073,3430,632
2020/6/16,Bolivia,,-16.2902,-63.5887,19883,3752,659
2020/6/17,Bolivia,,-16.2902,-63.5887,20685,4002,679
2020/6/18,Bolivia,,-16.2902,-63.5887,21499,4002,697
2020/6/19,Bolivia,,-16.2902,-63.5887,22476,4670,715
2020/6/20,Bolivia,,-16.2902,-63.5887,23512,5086,740
2020/6/21,Bolivia,,-16.2902,-63.5887,24388,5454,773
2020/6/22,Bolivia,,-16.2902,-63.5887,25493,5857,820
2020/6/23,Bolivia,,-16.2902,-63.5887,26389,6300,846
2020/6/24,Bolivia,,-16.2902,-63.5887,27487,6795,876
2020/6/25,Bolivia,,-16.2902,-63.5887,28503,7338,913
2020/6/26,Bolivia,,-16.2902,-63.5887,29423,7736,934
2020/6/27,Bolivia,,-16.2902,-63.5887,30676,8158,970
2020/6/28,Bolivia,,-16.2902,-63.5887,31524,8517,1014
2020/6/29,Bolivia,,-16.2902,-63.5887,32125,8928,1071
2020/6/30,Bolivia,,-16.2902,-63.5887,33219,9340,1123
2020/7/1,Bolivia,,-16.2902,-63.5887,34227,9764,1201
2020/7/2,Bolivia,,-16.2902,-63.5887,35528,10358,1271
2020/7/3,Bolivia,,-16.2902,-63.5887,36818,10766,1320
2020/7/4,Bolivia,,-16.2902,-63.5887,38071,11272,1378
2020/7/5,Bolivia,,-16.2902,-63.5887,39297,11667,1434
2020/7/6,Bolivia,,-16.2902,-63.5887,40509,11929,1476
2020/1/22,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/1/23,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/1/24,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/1/25,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/1/26,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/1/27,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/1/28,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/1/29,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/1/30,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/1/31,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/1,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/2,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/3,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/4,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/5,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/6,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/7,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/8,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/9,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/10,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/11,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/12,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/13,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/14,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/15,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/16,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/17,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/18,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/19,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/20,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/21,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/22,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/23,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/24,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/25,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/26,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/27,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/28,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/2/29,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/3/1,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/3/2,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/3/3,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/3/4,Bosnia and Herzegovina,,43.9159,17.6791,0,0,0
2020/3/5,Bosnia and Herzegovina,,43.9159,17.6791,2,0,0
2020/3/6,Bosnia and Herzegovina,,43.9159,17.6791,2,0,0
2020/3/7,Bosnia and Herzegovina,,43.9159,17.6791,3,0,0
2020/3/8,Bosnia and Herzegovina,,43.9159,17.6791,3,0,0
2020/3/9,Bosnia and Herzegovina,,43.9159,17.6791,3,0,0
2020/3/10,Bosnia and Herzegovina,,43.9159,17.6791,5,0,0
2020/3/11,Bosnia and Herzegovina,,43.9159,17.6791,7,0,0
2020/3/12,Bosnia and Herzegovina,,43.9159,17.6791,11,0,0
2020/3/13,Bosnia and Herzegovina,,43.9159,17.6791,13,0,0
2020/3/14,Bosnia and Herzegovina,,43.9159,17.6791,18,0,0
2020/3/15,Bosnia and Herzegovina,,43.9159,17.6791,24,0,0
2020/3/16,Bosnia and Herzegovina,,43.9159,17.6791,25,0,0
2020/3/17,Bosnia and Herzegovina,,43.9159,17.6791,26,2,0
2020/3/18,Bosnia and Herzegovina,,43.9159,17.6791,38,2,0
2020/3/19,Bosnia and Herzegovina,,43.9159,17.6791,63,2,0
2020/3/20,Bosnia and Herzegovina,,43.9159,17.6791,89,2,0
2020/3/21,Bosnia and Herzegovina,,43.9159,17.6791,93,2,1
2020/3/22,Bosnia and Herzegovina,,43.9159,17.6791,126,2,1
2020/3/23,Bosnia and Herzegovina,,43.9159,17.6791,136,2,1
2020/3/24,Bosnia and Herzegovina,,43.9159,17.6791,166,2,3
2020/3/25,Bosnia and Herzegovina,,43.9159,17.6791,176,2,3
2020/3/26,Bosnia and Herzegovina,,43.9159,17.6791,191,2,3
2020/3/27,Bosnia and Herzegovina,,43.9159,17.6791,237,5,4
2020/3/28,Bosnia and Herzegovina,,43.9159,17.6791,258,5,5
2020/3/29,Bosnia and Herzegovina,,43.9159,17.6791,323,8,6
2020/3/30,Bosnia and Herzegovina,,43.9159,17.6791,368,17,10
2020/3/31,Bosnia and Herzegovina,,43.9159,17.6791,420,17,13
2020/4/1,Bosnia and Herzegovina,,43.9159,17.6791,459,19,13
2020/4/2,Bosnia and Herzegovina,,43.9159,17.6791,533,20,16
2020/4/3,Bosnia and Herzegovina,,43.9159,17.6791,579,27,17
2020/4/4,Bosnia and Herzegovina,,43.9159,17.6791,624,30,21
2020/4/5,Bosnia and Herzegovina,,43.9159,17.6791,654,30,23
2020/4/6,Bosnia and Herzegovina,,43.9159,17.6791,674,47,29
2020/4/7,Bosnia and Herzegovina,,43.9159,17.6791,764,68,33
2020/4/8,Bosnia and Herzegovina,,43.9159,17.6791,804,79,34
2020/4/9,Bosnia and Herzegovina,,43.9159,17.6791,858,101,35
2020/4/10,Bosnia and Herzegovina,,43.9159,17.6791,901,129,36
2020/4/11,Bosnia and Herzegovina,,43.9159,17.6791,946,139,37
2020/4/12,Bosnia and Herzegovina,,43.9159,17.6791,1009,193,39
2020/4/13,Bosnia and Herzegovina,,43.9159,17.6791,1037,206,39
2020/4/14,Bosnia and Herzegovina,,43.9159,17.6791,1083,236,40
2020/4/15,Bosnia and Herzegovina,,43.9159,17.6791,1110,253,41
2020/4/16,Bosnia and Herzegovina,,43.9159,17.6791,1167,277,43
2020/4/17,Bosnia and Herzegovina,,43.9159,17.6791,1214,320,46
2020/4/18,Bosnia and Herzegovina,,43.9159,17.6791,1268,338,47
2020/4/19,Bosnia and Herzegovina,,43.9159,17.6791,1285,347,48
2020/4/20,Bosnia and Herzegovina,,43.9159,17.6791,1309,381,49
2020/4/21,Bosnia and Herzegovina,,43.9159,17.6791,1342,437,51
2020/4/22,Bosnia and Herzegovina,,43.9159,17.6791,1368,460,53
2020/4/23,Bosnia and Herzegovina,,43.9159,17.6791,1413,485,54
2020/4/24,Bosnia and Herzegovina,,43.9159,17.6791,1421,538,55
2020/4/25,Bosnia and Herzegovina,,43.9159,17.6791,1486,592,57
2020/4/26,Bosnia and Herzegovina,,43.9159,17.6791,1516,624,59
2020/4/27,Bosnia and Herzegovina,,43.9159,17.6791,1565,659,60
2020/4/28,Bosnia and Herzegovina,,43.9159,17.6791,1585,682,63
2020/4/29,Bosnia and Herzegovina,,43.9159,17.6791,1677,710,65
2020/4/30,Bosnia and Herzegovina,,43.9159,17.6791,1757,727,69
2020/5/1,Bosnia and Herzegovina,,43.9159,17.6791,1781,755,70
2020/5/2,Bosnia and Herzegovina,,43.9159,17.6791,1839,779,72
2020/5/3,Bosnia and Herzegovina,,43.9159,17.6791,1857,825,77
2020/5/4,Bosnia and Herzegovina,,43.9159,17.6791,1926,855,78
2020/5/5,Bosnia and Herzegovina,,43.9159,17.6791,1946,911,79
2020/5/6,Bosnia and Herzegovina,,43.9159,17.6791,1987,928,86
2020/5/7,Bosnia and Herzegovina,,43.9159,17.6791,2027,954,90
2020/5/8,Bosnia and Herzegovina,,43.9159,17.6791,2070,960,98
2020/5/9,Bosnia and Herzegovina,,43.9159,17.6791,2090,1059,102
2020/5/10,Bosnia and Herzegovina,,43.9159,17.6791,2117,1106,107
2020/5/11,Bosnia and Herzegovina,,43.9159,17.6791,2141,1114,113
2020/5/12,Bosnia and Herzegovina,,43.9159,17.6791,2158,1168,117
2020/5/13,Bosnia and Herzegovina,,43.9159,17.6791,2181,1228,120
2020/5/14,Bosnia and Herzegovina,,43.9159,17.6791,2218,1272,122
2020/5/15,Bosnia and Herzegovina,,43.9159,17.6791,2236,1336,128
2020/5/16,Bosnia and Herzegovina,,43.9159,17.6791,2267,1355,129
2020/5/17,Bosnia and Herzegovina,,43.9159,17.6791,2290,1436,133
2020/5/18,Bosnia and Herzegovina,,43.9159,17.6791,2304,1464,133
2020/5/19,Bosnia and Herzegovina,,43.9159,17.6791,2321,1522,134
2020/5/20,Bosnia and Herzegovina,,43.9159,17.6791,2338,1557,136
2020/5/21,Bosnia and Herzegovina,,43.9159,17.6791,2350,1596,140
2020/5/22,Bosnia and Herzegovina,,43.9159,17.6791,2372,1614,141
2020/5/23,Bosnia and Herzegovina,,43.9159,17.6791,2391,1662,141
2020/5/24,Bosnia and Herzegovina,,43.9159,17.6791,2401,1680,144
2020/5/25,Bosnia and Herzegovina,,43.9159,17.6791,2406,1696,146
2020/5/26,Bosnia and Herzegovina,,43.9159,17.6791,2416,1721,149
2020/5/27,Bosnia and Herzegovina,,43.9159,17.6791,2435,1744,151
2020/5/28,Bosnia and Herzegovina,,43.9159,17.6791,2462,1781,153
2020/5/29,Bosnia and Herzegovina,,43.9159,17.6791,2485,1803,153
2020/5/30,Bosnia and Herzegovina,,43.9159,17.6791,2494,1831,153
2020/5/31,Bosnia and Herzegovina,,43.9159,17.6791,2510,1862,153
2020/6/1,Bosnia and Herzegovina,,43.9159,17.6791,2524,1888,154
2020/6/2,Bosnia and Herzegovina,,43.9159,17.6791,2535,1910,157
2020/6/3,Bosnia and Herzegovina,,43.9159,17.6791,2551,1939,157
2020/6/4,Bosnia and Herzegovina,,43.9159,17.6791,2594,1951,159
2020/6/5,Bosnia and Herzegovina,,43.9159,17.6791,2606,1968,159
2020/6/6,Bosnia and Herzegovina,,43.9159,17.6791,2606,1968,159
2020/6/7,Bosnia and Herzegovina,,43.9159,17.6791,2606,1968,159
2020/6/8,Bosnia and Herzegovina,,43.9159,17.6791,2704,2023,160
2020/6/9,Bosnia and Herzegovina,,43.9159,17.6791,2728,2049,160
2020/6/10,Bosnia and Herzegovina,,43.9159,17.6791,2775,2063,161
2020/6/11,Bosnia and Herzegovina,,43.9159,17.6791,2832,2100,161
2020/6/12,Bosnia and Herzegovina,,43.9159,17.6791,2893,2119,163
2020/6/13,Bosnia and Herzegovina,,43.9159,17.6791,2893,2119,163
2020/6/14,Bosnia and Herzegovina,,43.9159,17.6791,2893,2119,163
2020/6/15,Bosnia and Herzegovina,,43.9159,17.6791,3040,2162,165
2020/6/16,Bosnia and Herzegovina,,43.9159,17.6791,3085,2178,168
2020/6/17,Bosnia and Herzegovina,,43.9159,17.6791,3141,2197,168
2020/6/18,Bosnia and Herzegovina,,43.9159,17.6791,3174,2219,168
2020/6/19,Bosnia and Herzegovina,,43.9159,17.6791,3273,2241,169
2020/6/20,Bosnia and Herzegovina,,43.9159,17.6791,3273,2241,169
2020/6/21,Bosnia and Herzegovina,,43.9159,17.6791,3273,2241,169
2020/6/22,Bosnia and Herzegovina,,43.9159,17.6791,3525,2270,171
2020/6/23,Bosnia and Herzegovina,,43.9159,17.6791,3588,2285,172
2020/6/24,Bosnia and Herzegovina,,43.9159,17.6791,3676,2297,173
2020/6/25,Bosnia and Herzegovina,,43.9159,17.6791,3796,2322,175
